utc,filter,pm,lat,lon,device
1407268075,2.5,0.024,37.803118,-122.299617,A
1407268076,2.5,0.024,37.803117,-122.299608,A
1407268077,2.5,0.024,37.803122,-122.299595,A
1407268078,2.5,0.023,37.803117,-122.299577,A
1407268079,2.5,0.024,37.803108,-122.299558,A
1407268080,2.5,0.024,37.803103,-122.299545,A
1407268081,2.5,0.024,37.803097,-122.299530,A
1407268082,2.5,0.024,37.803090,-122.299518,A
1407268083,2.5,0.023,37.803083,-122.299512,A
1407268084,2.5,0.023,37.803080,-122.299505,A
1407268085,2.5,0.023,37.803075,-122.299490,A
1407268086,2.5,0.023,37.803070,-122.299477,A
1407268087,2.5,0.025,37.803063,-122.299460,A
1407268088,2.5,0.025,37.803058,-122.299447,A
1407268089,2.5,0.024,37.803050,-122.299432,A
1407268090,2.5,0.023,37.803043,-122.299420,A
1407268091,2.5,0.024,37.803037,-122.299407,A
1407268092,2.5,0.025,37.803032,-122.299397,A
1407268093,2.5,0.025,37.803028,-122.299387,A
1407268094,2.5,0.023,37.803023,-122.299375,A
1407268095,2.5,0.025,37.803017,-122.299363,A
1407268096,2.5,0.024,37.803007,-122.299348,A
1407268097,2.5,0.024,37.802997,-122.299333,A
1407268098,2.5,0.024,37.802993,-122.299323,A
1407268099,2.5,0.024,37.802987,-122.299310,A
1407268100,2.5,0.024,37.802982,-122.299298,A
1407268101,2.5,0.025,37.802972,-122.299283,A
1407268102,2.5,0.025,37.802965,-122.299272,A
1407268103,2.5,0.024,37.802957,-122.299260,A
1407268104,2.5,0.024,37.802947,-122.299247,A
1407268105,2.5,0.026,37.802938,-122.299237,A
1407268106,2.5,0.024,37.802933,-122.299232,A
1407268107,2.5,0.023,37.802925,-122.299225,A
1407268108,2.5,0.025,37.802918,-122.299218,A
1407268109,2.5,0.024,37.802910,-122.299210,A
1407268110,2.5,0.024,37.802898,-122.299193,A
1407268111,2.5,0.025,37.802893,-122.299185,A
1407268112,2.5,0.023,37.802883,-122.299172,A
1407268113,2.5,0.023,37.802878,-122.299163,A
1407268114,2.5,0.026,37.802875,-122.299158,A
1407268115,2.5,0.025,37.802872,-122.299150,A
1407268116,2.5,0.023,37.802867,-122.299140,A
1407268117,2.5,0.023,37.802863,-122.299132,A
1407268118,2.5,0.024,37.802855,-122.299113,A
1407268119,2.5,0.024,37.802847,-122.299098,A
1407268120,2.5,0.024,37.802845,-122.299087,A
1407268121,2.5,0.024,37.802843,-122.299073,A
1407268122,2.5,0.024,37.802838,-122.299060,A
1407268123,2.5,0.023,37.802832,-122.299043,A
1407268124,2.5,0.026,37.802827,-122.299033,A
1407268125,2.5,0.026,37.802827,-122.299025,A
1407268126,2.5,0.024,37.802822,-122.299008,A
1407268127,2.5,0.026,37.802820,-122.298997,A
1407268128,2.5,0.026,37.802818,-122.298987,A
1407268129,2.5,0.023,37.802810,-122.298975,A
1407268130,2.5,0.024,37.802807,-122.298960,A
1407268131,2.5,0.024,37.802807,-122.298947,A
1407268132,2.5,0.025,37.802800,-122.298933,A
1407268133,2.5,0.025,37.802795,-122.298918,A
1407268134,2.5,0.024,37.802793,-122.298905,A
1407268135,2.5,0.023,37.802793,-122.298897,A
1407268136,2.5,0.022,37.802792,-122.298890,A
1407268137,2.5,0.023,37.802793,-122.298880,A
1407268138,2.5,0.024,37.802792,-122.298868,A
1407268139,2.5,0.023,37.802790,-122.298857,A
1407268140,2.5,0.022,37.802792,-122.298845,A
1407268141,2.5,0.024,37.802790,-122.298832,A
1407268142,2.5,0.023,37.802788,-122.298818,A
1407268143,2.5,0.024,37.802787,-122.298805,A
1407268144,2.5,0.023,37.802788,-122.298792,A
1407268145,2.5,0.023,37.802793,-122.298778,A
1407268146,2.5,0.023,37.802795,-122.298763,A
1407268147,2.5,0.023,37.802797,-122.298742,A
1407268148,2.5,0.022,37.802797,-122.298737,A
1407268149,2.5,0.023,37.802795,-122.298728,A
1407268150,2.5,0.025,37.802795,-122.298723,A
1407268151,2.5,0.026,37.802793,-122.298708,A
1407268152,2.5,0.026,37.802792,-122.298692,A
1407268153,2.5,0.024,37.802792,-122.298677,A
1407268154,2.5,0.023,37.802788,-122.298660,A
1407268155,2.5,0.025,37.802788,-122.298640,A
1407268156,2.5,0.024,37.802787,-122.298623,A
1407268157,2.5,0.023,37.802788,-122.298610,A
1407268158,2.5,0.023,37.802785,-122.298595,A
1407268159,2.5,0.024,37.802782,-122.298582,A
1407268160,2.5,0.023,37.802778,-122.298570,A
1407268161,2.5,0.022,37.802770,-122.298562,A
1407268162,2.5,0.023,37.802763,-122.298552,A
1407268163,2.5,0.024,37.802767,-122.298538,A
1407268164,2.5,0.024,37.802768,-122.298527,A
1407268165,2.5,0.024,37.802772,-122.298517,A
1407268166,2.5,0.025,37.802772,-122.298507,A
1407268167,2.5,0.024,37.802777,-122.298495,A
1407268168,2.5,0.023,37.802780,-122.298482,A
1407268169,2.5,0.023,37.802783,-122.298468,A
1407268170,2.5,0.023,37.802785,-122.298457,A
1407268171,2.5,0.023,37.802787,-122.298445,A
1407268172,2.5,0.023,37.802783,-122.298435,A
1407268173,2.5,0.024,37.802780,-122.298425,A
1407268174,2.5,0.022,37.802780,-122.298413,A
1407268175,2.5,0.022,37.802783,-122.298402,A
1407268176,2.5,0.024,37.802787,-122.298388,A
1407268177,2.5,0.024,37.802785,-122.298372,A
1407268178,2.5,0.023,37.802785,-122.298363,A
1407268179,2.5,0.022,37.802787,-122.298352,A
1407268180,2.5,0.022,37.802792,-122.298337,A
1407268181,2.5,0.022,37.802805,-122.298322,A
1407268182,2.5,0.023,37.802812,-122.298308,A
1407268183,2.5,0.023,37.802817,-122.298298,A
1407268184,2.5,0.023,37.802825,-122.298285,A
1407268185,2.5,0.023,37.802825,-122.298273,A
1407268186,2.5,0.023,37.802827,-122.298262,A
1407268187,2.5,0.024,37.802825,-122.298248,A
1407268188,2.5,0.024,37.802823,-122.298237,A
1407268189,2.5,0.024,37.802828,-122.298222,A
1407268190,2.5,0.025,37.802837,-122.298207,A
1407268191,2.5,0.024,37.802845,-122.298193,A
1407268192,2.5,0.024,37.802855,-122.298178,A
1407268193,2.5,0.023,37.802860,-122.298167,A
1407268194,2.5,0.023,37.802867,-122.298155,A
1407268195,2.5,0.024,37.802872,-122.298148,A
1407268196,2.5,0.025,37.802883,-122.298142,A
1407268197,2.5,0.025,37.802887,-122.298133,A
1407268198,2.5,0.025,37.802890,-122.298127,A
1407268199,2.5,0.025,37.802897,-122.298118,A
1407268200,2.5,0.024,37.802900,-122.298113,A
1407268201,2.5,0.023,37.802907,-122.298110,A
1407268202,2.5,0.024,37.802917,-122.298105,A
1407268203,2.5,0.024,37.802932,-122.298103,A
1407268204,2.5,0.025,37.802940,-122.298100,A
1407268205,2.5,0.026,37.802948,-122.298093,A
1407268206,2.5,0.025,37.802955,-122.298083,A
1407268207,2.5,0.024,37.802963,-122.298075,A
1407268208,2.5,0.025,37.802970,-122.298072,A
1407268209,2.5,0.024,37.802978,-122.298065,A
1407268210,2.5,0.024,37.802983,-122.298065,A
1407268211,2.5,0.026,37.802988,-122.298065,A
1407268212,2.5,0.026,37.803000,-122.298062,A
1407268213,2.5,0.023,37.803012,-122.298058,A
1407268214,2.5,0.023,37.803022,-122.298052,A
1407268215,2.5,0.023,37.803028,-122.298050,A
1407268216,2.5,0.023,37.803033,-122.298047,A
1407268217,2.5,0.023,37.803037,-122.298043,A
1407268218,2.5,0.024,37.803040,-122.298040,A
1407268219,2.5,0.024,37.803045,-122.298037,A
1407268220,2.5,0.025,37.803050,-122.298035,A
1407268221,2.5,0.024,37.803053,-122.298033,A
1407268222,2.5,0.022,37.803057,-122.298030,A
1407268223,2.5,0.024,37.803058,-122.298030,A
1407268224,2.5,0.023,37.803060,-122.298028,A
1407268225,2.5,0.025,37.803062,-122.298028,A
1407268226,2.5,0.025,37.803063,-122.298028,A
1407268227,2.5,0.024,37.803065,-122.298028,A
1407268228,2.5,0.025,37.803068,-122.298028,A
1407268229,2.5,0.024,37.803072,-122.298028,A
1407268230,2.5,0.025,37.803075,-122.298028,A
1407268231,2.5,0.024,37.803077,-122.298030,A
1407268232,2.5,0.023,37.803080,-122.298028,A
1407268233,2.5,0.025,37.803083,-122.298025,A
1407268234,2.5,0.025,37.803087,-122.298022,A
1407268235,2.5,0.023,37.803085,-122.298017,A
1407268236,2.5,0.023,37.803083,-122.298015,A
1407268237,2.5,0.023,37.803088,-122.298017,A
1407268238,2.5,0.023,37.803093,-122.298017,A
1407268239,2.5,0.024,37.803095,-122.298018,A
1407268240,2.5,0.024,37.803085,-122.298020,A
1407268241,2.5,0.024,37.803080,-122.298022,A
1407268242,2.5,0.024,37.803080,-122.298022,A
1407268243,2.5,0.024,37.803078,-122.298023,A
1407268244,2.5,0.025,37.803085,-122.298023,A
1407268245,2.5,0.025,37.803085,-122.298025,A
1407268246,2.5,0.023,37.803085,-122.298017,A
1407268247,2.5,0.022,37.803085,-122.298015,A
1407268248,2.5,0.023,37.803083,-122.298008,A
1407268249,2.5,0.024,37.803083,-122.298002,A
1407268250,2.5,0.025,37.803082,-122.297997,A
1407268251,2.5,0.024,37.803085,-122.297988,A
1407268252,2.5,0.023,37.803088,-122.297982,A
1407268253,2.5,0.024,37.803100,-122.297972,A
1407268254,2.5,0.024,37.803107,-122.297962,A
1407268255,2.5,0.024,37.803115,-122.297948,A
1407268256,2.5,0.022,37.803120,-122.297943,A
1407268257,2.5,0.022,37.803125,-122.297935,A
1407268258,2.5,0.022,37.803142,-122.297933,A
1407268259,2.5,0.024,37.803155,-122.297933,A
1407268260,2.5,0.023,37.803172,-122.297938,A
1407268261,2.5,0.022,37.803187,-122.297943,A
1407268262,2.5,0.023,37.803195,-122.297948,A
1407268263,2.5,0.024,37.803203,-122.297952,A
1407268264,2.5,0.023,37.803210,-122.297952,A
1407268265,2.5,0.023,37.803217,-122.297948,A
1407268266,2.5,0.023,37.803225,-122.297943,A
1407268267,2.5,0.023,37.803237,-122.297935,A
1407268268,2.5,0.022,37.803243,-122.297942,A
1407268269,2.5,0.022,37.803257,-122.297940,A
1407268270,2.5,0.024,37.803263,-122.297938,A
1407268271,2.5,0.024,37.803267,-122.297928,A
1407268272,2.5,0.022,37.803270,-122.297928,A
1407268273,2.5,0.023,37.803272,-122.297923,A
1407268274,2.5,0.025,37.803280,-122.297913,A
1407268275,2.5,0.023,37.803290,-122.297912,A
1407268276,2.5,0.023,37.803297,-122.297912,A
1407268277,2.5,0.023,37.803305,-122.297913,A
1407268278,2.5,0.023,37.803310,-122.297917,A
1407268279,2.5,0.023,37.803317,-122.297917,A
1407268280,2.5,0.023,37.803325,-122.297912,A
1407268281,2.5,0.024,37.803343,-122.297900,A
1407268282,2.5,0.026,37.803352,-122.297893,A
1407268283,2.5,0.031,37.803368,-122.297888,A
1407268284,2.5,0.029,37.803383,-122.297883,A
1407268285,2.5,0.025,37.803400,-122.297878,A
1407268286,2.5,0.025,37.803397,-122.297877,A
1407268287,2.5,0.025,37.803387,-122.297883,A
1407268288,2.5,0.026,37.803388,-122.297880,A
1407268289,2.5,0.028,37.803395,-122.297878,A
1407268290,2.5,0.029,37.803403,-122.297872,A
1407268291,2.5,0.030,37.803415,-122.297862,A
1407268292,2.5,0.031,37.803422,-122.297850,A
1407268293,2.5,0.030,37.803428,-122.297840,A
1407268294,2.5,0.027,37.803438,-122.297837,A
1407268295,2.5,0.028,37.803457,-122.297825,A
1407268296,2.5,0.028,37.803470,-122.297815,A
1407268297,2.5,0.025,37.803475,-122.297807,A
1407268298,2.5,0.023,37.803482,-122.297800,A
1407268299,2.5,0.024,37.803487,-122.297792,A
1407268300,2.5,0.024,37.803492,-122.297792,A
1407268301,2.5,0.023,37.803503,-122.297783,A
1407268302,2.5,0.023,37.803513,-122.297783,A
1407268303,2.5,0.024,37.803525,-122.297783,A
1407268304,2.5,0.024,37.803528,-122.297782,A
1407268305,2.5,0.023,37.803530,-122.297775,A
1407268306,2.5,0.023,37.803542,-122.297767,A
1407268307,2.5,0.023,37.803552,-122.297763,A
1407268308,2.5,0.024,37.803558,-122.297762,A
1407268309,2.5,0.024,37.803568,-122.297758,A
1407268310,2.5,0.023,37.803573,-122.297755,A
1407268311,2.5,0.023,37.803577,-122.297748,A
1407268312,2.5,0.022,37.803575,-122.297745,A
1407268313,2.5,0.024,37.803573,-122.297742,A
1407268314,2.5,0.023,37.803572,-122.297737,A
1407268315,2.5,0.024,37.803568,-122.297735,A
1407268316,2.5,0.023,37.803567,-122.297742,A
1407268317,2.5,0.023,37.803568,-122.297752,A
1407268318,2.5,0.022,37.803567,-122.297748,A
1407268319,2.5,0.023,37.803557,-122.297748,A
1407268320,2.5,0.023,37.803560,-122.297747,A
1407268321,2.5,0.022,37.803573,-122.297747,A
1407268322,2.5,0.023,37.803587,-122.297747,A
1407268323,2.5,0.023,37.803598,-122.297747,A
1407268324,2.5,0.024,37.803608,-122.297748,A
1407268325,2.5,0.024,37.803615,-122.297750,A
1407268326,2.5,0.024,37.803622,-122.297748,A
1407268327,2.5,0.023,37.803628,-122.297752,A
1407268328,2.5,0.022,37.803633,-122.297752,A
1407268329,2.5,0.022,37.803638,-122.297748,A
1407268330,2.5,0.024,37.803642,-122.297752,A
1407268331,2.5,0.024,37.803652,-122.297753,A
1407268332,2.5,0.023,37.803658,-122.297750,A
1407268333,2.5,0.024,37.803655,-122.297753,A
1407268334,2.5,0.024,37.803663,-122.297747,A
1407268335,2.5,0.023,37.803673,-122.297740,A
1407268336,2.5,0.023,37.803685,-122.297740,A
1407268337,2.5,0.023,37.803690,-122.297742,A
1407268338,2.5,0.022,37.803685,-122.297747,A
1407268339,2.5,0.023,37.803678,-122.297757,A
1407268340,2.5,0.023,37.803678,-122.297753,A
1407268341,2.5,0.023,37.803690,-122.297750,A
1407268342,2.5,0.022,37.803703,-122.297745,A
1407268343,2.5,0.023,37.803710,-122.297748,A
1407268344,2.5,0.023,37.803707,-122.297753,A
1407268345,2.5,0.024,37.803710,-122.297757,A
1407268346,2.5,0.024,37.803713,-122.297755,A
1407268347,2.5,0.024,37.803718,-122.297750,A
1407268348,2.5,0.024,37.803723,-122.297747,A
1407268349,2.5,0.023,37.803735,-122.297742,A
1407268350,2.5,0.023,37.803740,-122.297738,A
1407268351,2.5,0.024,37.803745,-122.297735,A
1407268352,2.5,0.026,37.803750,-122.297730,A
1407268353,2.5,0.025,37.803762,-122.297727,A
1407268354,2.5,0.023,37.803770,-122.297723,A
1407268355,2.5,0.024,37.803775,-122.297723,A
1407268356,2.5,0.024,37.803787,-122.297717,A
1407268357,2.5,0.023,37.803792,-122.297715,A
1407268358,2.5,0.024,37.803803,-122.297715,A
1407268359,2.5,0.024,37.803813,-122.297715,A
1407268360,2.5,0.025,37.803825,-122.297717,A
1407268361,2.5,0.023,37.803833,-122.297712,A
1407268362,2.5,0.023,37.803833,-122.297715,A
1407268363,2.5,0.025,37.803840,-122.297713,A
1407268364,2.5,0.025,37.803850,-122.297708,A
1407268365,2.5,0.024,37.803860,-122.297703,A
1407268366,2.5,0.025,37.803870,-122.297697,A
1407268367,2.5,0.026,37.803885,-122.297693,A
1407268368,2.5,0.024,37.803902,-122.297687,A
1407268369,2.5,0.024,37.803908,-122.297682,A
1407268370,2.5,0.023,37.803912,-122.297677,A
1407268371,2.5,0.024,37.803917,-122.297675,A
1407268372,2.5,0.023,37.803922,-122.297673,A
1407268373,2.5,0.023,37.803933,-122.297673,A
1407268374,2.5,0.023,37.803933,-122.297678,A
1407268375,2.5,0.023,37.803950,-122.297672,A
1407268376,2.5,0.023,37.803955,-122.297670,A
1407268377,2.5,0.023,37.803960,-122.297665,A
1407268378,2.5,0.023,37.803970,-122.297660,A
1407268379,2.5,0.024,37.803978,-122.297655,A
1407268380,2.5,0.025,37.803982,-122.297648,A
1407268381,2.5,0.023,37.803992,-122.297648,A
1407268382,2.5,0.022,37.803992,-122.297662,A
1407268383,2.5,0.024,37.803988,-122.297670,A
1407268384,2.5,0.023,37.803988,-122.297673,A
1407268385,2.5,0.023,37.803992,-122.297673,A
1407268386,2.5,0.023,37.803993,-122.297672,A
1407268387,2.5,0.024,37.803995,-122.297668,A
1407268388,2.5,0.025,37.803998,-122.297670,A
1407268389,2.5,0.024,37.804008,-122.297668,A
1407268390,2.5,0.024,37.804022,-122.297665,A
1407268391,2.5,0.023,37.804025,-122.297660,A
1407268392,2.5,0.023,37.804027,-122.297655,A
1407268393,2.5,0.023,37.804030,-122.297648,A
1407268394,2.5,0.024,37.804033,-122.297650,A
1407268395,2.5,0.023,37.804037,-122.297647,A
1407268396,2.5,0.024,37.804042,-122.297642,A
1407268397,2.5,0.023,37.804043,-122.297638,A
1407268398,2.5,0.023,37.804045,-122.297643,A
1407268399,2.5,0.022,37.804057,-122.297642,A
1407268400,2.5,0.022,37.804063,-122.297640,A
1407268401,2.5,0.023,37.804070,-122.297638,A
1407268402,2.5,0.023,37.804078,-122.297633,A
1407268403,2.5,0.024,37.804083,-122.297633,A
1407268404,2.5,0.023,37.804092,-122.297633,A
1407268405,2.5,0.022,37.804100,-122.297628,A
1407268406,2.5,0.023,37.804112,-122.297622,A
1407268407,2.5,0.023,37.804122,-122.297608,A
1407268408,2.5,0.024,37.804140,-122.297598,A
1407268409,2.5,0.022,37.804153,-122.297598,A
1407268410,2.5,0.021,37.804167,-122.297593,A
1407268411,2.5,0.024,37.804182,-122.297587,A
1407268412,2.5,0.023,37.804185,-122.297583,A
1407268413,2.5,0.023,37.804192,-122.297583,A
1407268414,2.5,0.024,37.804205,-122.297580,A
1407268415,2.5,0.024,37.804215,-122.297573,A
1407268416,2.5,0.024,37.804227,-122.297560,A
1407268417,2.5,0.023,37.804237,-122.297550,A
1407268418,2.5,0.023,37.804250,-122.297548,A
1407268419,2.5,0.022,37.804263,-122.297545,A
1407268420,2.5,0.023,37.804278,-122.297545,A
1407268421,2.5,0.024,37.804287,-122.297545,A
1407268422,2.5,0.024,37.804287,-122.297543,A
1407268423,2.5,0.025,37.804287,-122.297547,A
1407268424,2.5,0.025,37.804292,-122.297537,A
1407268425,2.5,0.024,37.804295,-122.297525,A
1407268426,2.5,0.023,37.804293,-122.297518,A
1407268427,2.5,0.023,37.804288,-122.297528,A
1407268428,2.5,0.024,37.804288,-122.297538,A
1407268429,2.5,0.024,37.804290,-122.297537,A
1407268430,2.5,0.025,37.804297,-122.297545,A
1407268431,2.5,0.025,37.804317,-122.297533,A
1407268432,2.5,0.024,37.804327,-122.297523,A
1407268433,2.5,0.024,37.804348,-122.297517,A
1407268434,2.5,0.025,37.804365,-122.297518,A
1407268435,2.5,0.027,37.804382,-122.297508,A
1407268436,2.5,0.024,37.804392,-122.297507,A
1407268437,2.5,0.024,37.804395,-122.297502,A
1407268438,2.5,0.023,37.804402,-122.297500,A
1407268439,2.5,0.025,37.804410,-122.297493,A
1407268440,2.5,0.025,37.804420,-122.297493,A
1407268441,2.5,0.025,37.804427,-122.297495,A
1407268442,2.5,0.024,37.804427,-122.297493,A
1407268443,2.5,0.023,37.804435,-122.297478,A
1407268444,2.5,0.024,37.804447,-122.297465,A
1407268445,2.5,0.025,37.804450,-122.297467,A
1407268446,2.5,0.024,37.804452,-122.297467,A
1407268447,2.5,0.025,37.804452,-122.297467,A
1407268448,2.5,0.025,37.804448,-122.297470,A
1407268449,2.5,0.024,37.804448,-122.297482,A
1407268450,2.5,0.025,37.804448,-122.297490,A
1407268451,2.5,0.026,37.804448,-122.297498,A
1407268452,2.5,0.026,37.804452,-122.297497,A
1407268453,2.5,0.026,37.804450,-122.297505,A
1407268454,2.5,0.025,37.804447,-122.297505,A
1407268455,2.5,0.025,37.804450,-122.297488,A
1407268456,2.5,0.024,37.804453,-122.297478,A
1407268457,2.5,0.024,37.804458,-122.297467,A
1407268458,2.5,0.025,37.804467,-122.297460,A
1407268459,2.5,0.025,37.804463,-122.297463,A
1407268460,2.5,0.025,37.804467,-122.297473,A
1407268461,2.5,0.026,37.804480,-122.297472,A
1407268462,2.5,0.027,37.804492,-122.297462,A
1407268463,2.5,0.025,37.804500,-122.297453,A
1407268464,2.5,0.026,37.804510,-122.297448,A
1407268465,2.5,0.026,37.804512,-122.297442,A
1407268466,2.5,0.025,37.804510,-122.297442,A
1407268467,2.5,0.024,37.804508,-122.297445,A
1407268468,2.5,0.024,37.804512,-122.297443,A
1407268469,2.5,0.026,37.804508,-122.297447,A
1407268470,2.5,0.024,37.804507,-122.297453,A
1407268471,2.5,0.023,37.804527,-122.297453,A
1407268472,2.5,0.023,37.804518,-122.297458,A
1407268473,2.5,0.024,37.804520,-122.297458,A
1407268474,2.5,0.024,37.804513,-122.297457,A
1407268475,2.5,0.024,37.804512,-122.297455,A
1407268476,2.5,0.024,37.804512,-122.297450,A
1407268477,2.5,0.023,37.804518,-122.297440,A
1407268478,2.5,0.024,37.804520,-122.297438,A
1407268479,2.5,0.024,37.804520,-122.297437,A
1407268480,2.5,0.024,37.804522,-122.297433,A
1407268481,2.5,0.024,37.804525,-122.297432,A
1407268482,2.5,0.023,37.804525,-122.297432,A
1407268483,2.5,0.024,37.804525,-122.297432,A
1407268484,2.5,0.024,37.804522,-122.297432,A
1407268485,2.5,0.023,37.804518,-122.297432,A
1407268486,2.5,0.023,37.804518,-122.297432,A
1407268487,2.5,0.024,37.804520,-122.297425,A
1407268488,2.5,0.025,37.804518,-122.297422,A
1407268489,2.5,0.024,37.804520,-122.297417,A
1407268490,2.5,0.023,37.804518,-122.297415,A
1407268491,2.5,0.023,37.804518,-122.297412,A
1407268492,2.5,0.022,37.804523,-122.297407,A
1407268493,2.5,0.023,37.804522,-122.297400,A
1407268494,2.5,0.023,37.804522,-122.297398,A
1407268495,2.5,0.023,37.804530,-122.297398,A
1407268496,2.5,0.024,37.804530,-122.297403,A
1407268497,2.5,0.022,37.804545,-122.297403,A
1407268498,2.5,0.023,37.804545,-122.297403,A
1407268499,2.5,0.022,37.804560,-122.297400,A
1407268500,2.5,0.022,37.804575,-122.297400,A
1407268501,2.5,0.023,37.804575,-122.297403,A
1407268502,2.5,0.023,37.804575,-122.297405,A
1407268503,2.5,0.022,37.804582,-122.297405,A
1407268504,2.5,0.022,37.804583,-122.297403,A
1407268505,2.5,0.021,37.804583,-122.297398,A
1407268506,2.5,0.022,37.804587,-122.297398,A
1407268507,2.5,0.023,37.804588,-122.297400,A
1407268508,2.5,0.023,37.804588,-122.297398,A
1407268509,2.5,0.022,37.804595,-122.297397,A
1407268510,2.5,0.022,37.804593,-122.297398,A
1407268511,2.5,0.020,37.804600,-122.297398,A
1407268512,2.5,0.020,37.804602,-122.297395,A
1407268513,2.5,0.021,37.804602,-122.297397,A
1407268514,2.5,0.022,37.804602,-122.297395,A
1407268515,2.5,0.022,37.804603,-122.297397,A
1407268516,2.5,0.022,37.804603,-122.297398,A
1407268517,2.5,0.021,37.804602,-122.297400,A
1407268518,2.5,0.022,37.804593,-122.297403,A
1407268519,2.5,0.024,37.804598,-122.297405,A
1407268520,2.5,0.024,37.804600,-122.297407,A
1407268521,2.5,0.022,37.804600,-122.297407,A
1407268522,2.5,0.021,37.804600,-122.297407,A
1407268523,2.5,0.022,37.804598,-122.297408,A
1407268524,2.5,0.023,37.804598,-122.297412,A
1407268525,2.5,0.022,37.804598,-122.297413,A
1407268526,2.5,0.022,37.804597,-122.297413,A
1407268527,2.5,0.022,37.804595,-122.297418,A
1407268528,2.5,0.022,37.804595,-122.297420,A
1407268529,2.5,0.022,37.804593,-122.297420,A
1407268530,2.5,0.022,37.804588,-122.297425,A
1407268531,2.5,0.021,37.804588,-122.297425,A
1407268532,2.5,0.022,37.804587,-122.297428,A
1407268533,2.5,0.022,37.804573,-122.297430,A
1407268534,2.5,0.022,37.804578,-122.297428,A
1407268535,2.5,0.022,37.804573,-122.297433,A
1407268536,2.5,0.023,37.804570,-122.297437,A
1407268537,2.5,0.022,37.804568,-122.297437,A
1407268538,2.5,0.023,37.804580,-122.297435,A
1407268539,2.5,0.023,37.804578,-122.297433,A
1407268540,2.5,0.022,37.804580,-122.297430,A
1407268541,2.5,0.022,37.804572,-122.297427,A
1407268542,2.5,0.022,37.804563,-122.297422,A
1407268543,2.5,0.022,37.804563,-122.297417,A
1407268544,2.5,0.024,37.804562,-122.297413,A
1407268545,2.5,0.025,37.804563,-122.297412,A
1407268546,2.5,0.026,37.804565,-122.297408,A
1407268547,2.5,0.023,37.804567,-122.297408,A
1407268548,2.5,0.024,37.804567,-122.297410,A
1407268549,2.5,0.025,37.804560,-122.297417,A
1407268550,2.5,0.023,37.804568,-122.297425,A
1407268551,2.5,0.022,37.804577,-122.297430,A
1407268552,2.5,0.022,37.804582,-122.297428,A
1407268553,2.5,0.021,37.804582,-122.297427,A
1407268554,2.5,0.022,37.804580,-122.297425,A
1407268555,2.5,0.022,37.804578,-122.297427,A
1407268556,2.5,0.023,37.804588,-122.297425,A
1407268557,2.5,0.023,37.804588,-122.297427,A
1407268558,2.5,0.023,37.804587,-122.297418,A
1407268559,2.5,0.022,37.804585,-122.297412,A
1407268560,2.5,0.020,37.804593,-122.297405,A
1407268561,2.5,0.021,37.804605,-122.297400,A
1407268562,2.5,0.021,37.804613,-122.297397,A
1407268563,2.5,0.021,37.804617,-122.297392,A
1407268564,2.5,0.020,37.804623,-122.297387,A
1407268565,2.5,0.020,37.804633,-122.297383,A
1407268566,2.5,0.021,37.804632,-122.297380,A
1407268567,2.5,0.022,37.804632,-122.297375,A
1407268568,2.5,0.021,37.804628,-122.297367,A
1407268569,2.5,0.022,37.804618,-122.297360,A
1407268570,2.5,0.020,37.804603,-122.297347,A
1407268571,2.5,0.020,37.804593,-122.297338,A
1407268572,2.5,0.021,37.804587,-122.297332,A
1407268573,2.5,0.021,37.804580,-122.297322,A
1407268574,2.5,0.021,37.804568,-122.297308,A
1407268575,2.5,0.022,37.804560,-122.297295,A
1407268576,2.5,0.023,37.804568,-122.297287,A
1407268577,2.5,0.022,37.804563,-122.297270,A
1407268578,2.5,0.021,37.804558,-122.297257,A
1407268579,2.5,0.021,37.804548,-122.297245,A
1407268580,2.5,0.022,37.804543,-122.297237,A
1407268581,2.5,0.024,37.804532,-122.297223,A
1407268582,2.5,0.024,37.804523,-122.297207,A
1407268583,2.5,0.023,37.804522,-122.297198,A
1407268584,2.5,0.023,37.804520,-122.297182,A
1407268585,2.5,0.022,37.804518,-122.297168,A
1407268586,2.5,0.021,37.804515,-122.297158,A
1407268587,2.5,0.022,37.804513,-122.297152,A
1407268588,2.5,0.023,37.804515,-122.297138,A
1407268589,2.5,0.022,37.804523,-122.297128,A
1407268590,2.5,0.024,37.804518,-122.297120,A
1407268591,2.5,0.027,37.804513,-122.297115,A
1407268592,2.5,0.027,37.804505,-122.297107,A
1407268593,2.5,0.022,37.804498,-122.297097,A
1407268594,2.5,0.023,37.804497,-122.297085,A
1407268595,2.5,0.021,37.804497,-122.297073,A
1407268596,2.5,0.021,37.804492,-122.297065,A
1407268597,2.5,0.022,37.804488,-122.297057,A
1407268598,2.5,0.022,37.804487,-122.297047,A
1407268599,2.5,0.022,37.804492,-122.297045,A
1407268600,2.5,0.022,37.804488,-122.297038,A
1407268601,2.5,0.022,37.804485,-122.297033,A
1407268602,2.5,0.024,37.804483,-122.297030,A
1407268603,2.5,0.024,37.804478,-122.297018,A
1407268604,2.5,0.023,37.804475,-122.297003,A
1407268605,2.5,0.022,37.804473,-122.296992,A
1407268606,2.5,0.021,37.804467,-122.296983,A
1407268607,2.5,0.022,37.804457,-122.296977,A
1407268608,2.5,0.023,37.804455,-122.296970,A
1407268609,2.5,0.022,37.804458,-122.296958,A
1407268610,2.5,0.023,37.804463,-122.296950,A
1407268611,2.5,0.021,37.804462,-122.296940,A
