utc,filter,pm,lat,lon,device
1405627263,10,0.007,37.803578,-122.296800,A
1405627264,10,0.006,37.803580,-122.296795,A
1405627265,10,0.006,37.803575,-122.296792,A
1405627266,10,0.006,37.803580,-122.296788,A
1405627267,10,0.007,37.803582,-122.296777,A
1405627268,10,0.006,37.803582,-122.296762,A
1405627269,10,0.006,37.803588,-122.296755,A
1405627270,10,0.006,37.803595,-122.296765,A
1405627271,10,0.006,37.803597,-122.296773,A
1405627272,10,0.007,37.803598,-122.296782,A
1405627273,10,0.006,37.803600,-122.296788,A
1405627274,10,0.006,37.803600,-122.296800,A
1405627275,10,0.007,37.803598,-122.296802,A
1405627276,10,0.007,37.803607,-122.296795,A
1405627277,10,0.006,37.803628,-122.296807,A
1405627278,10,0.006,37.803628,-122.296807,A
1405627279,10,0.006,37.803627,-122.296803,A
1405627280,10,0.006,37.803625,-122.296798,A
1405627281,10,0.006,37.803622,-122.296797,A
1405627282,10,0.006,37.803617,-122.296798,A
1405627283,10,0.006,37.803612,-122.296800,A
1405627284,10,0.006,37.803607,-122.296807,A
1405627285,10,0.006,37.803602,-122.296803,A
1405627286,10,0.007,37.803597,-122.296812,A
1405627287,10,0.007,37.803580,-122.296800,A
1405627288,10,0.007,37.803568,-122.296793,A
1405627289,10,0.007,37.803568,-122.296797,A
1405627290,10,0.006,37.803562,-122.296793,A
1405627291,10,0.006,37.803562,-122.296792,A
1405627292,10,0.006,37.803578,-122.296800,A
1405627293,10,0.006,37.803583,-122.296802,A
1405627294,10,0.006,37.803582,-122.296805,A
1405627295,10,0.006,37.803587,-122.296803,A
1405627296,10,0.006,37.803595,-122.296802,A
1405627297,10,0.007,37.803600,-122.296797,A
1405627298,10,0.006,37.803605,-122.296792,A
1405627299,10,0.006,37.803610,-122.296782,A
1405627300,10,0.006,37.803607,-122.296778,A
1405627301,10,0.006,37.803615,-122.296788,A
1405627302,10,0.007,37.803612,-122.296803,A
1405627303,10,0.006,37.803612,-122.296803,A
1405627304,10,0.006,37.803607,-122.296802,A
1405627305,10,0.006,37.803600,-122.296805,A
1405627306,10,0.006,37.803595,-122.296810,A
1405627307,10,0.007,37.803588,-122.296813,A
1405627308,10,0.006,37.803588,-122.296820,A
1405627309,10,0.006,37.803580,-122.296825,A
1405627310,10,0.006,37.803567,-122.296825,A
1405627311,10,0.006,37.803553,-122.296823,A
1405627312,10,0.006,37.803532,-122.296820,A
1405627313,10,0.006,37.803518,-122.296823,A
1405627314,10,0.006,37.803515,-122.296817,A
1405627315,10,0.006,37.803507,-122.296820,A
1405627316,10,0.006,37.803490,-122.296830,A
1405627317,10,0.007,37.803475,-122.296830,A
1405627318,10,0.008,37.803472,-122.296840,A
1405627319,10,0.006,37.803460,-122.296852,A
1405627320,10,0.007,37.803445,-122.296850,A
1405627321,10,0.007,37.803437,-122.296853,A
1405627322,10,0.006,37.803452,-122.296863,A
1405627323,10,0.006,37.803453,-122.296872,A
1405627324,10,0.006,37.803450,-122.296870,A
1405627325,10,0.006,37.803427,-122.296872,A
1405627326,10,0.006,37.803415,-122.296868,A
1405627327,10,0.006,37.803393,-122.296878,A
1405627328,10,0.006,37.803402,-122.296883,A
1405627329,10,0.006,37.803402,-122.296893,A
1405627330,10,0.006,37.803387,-122.296887,A
1405627331,10,0.006,37.803383,-122.296880,A
1405627332,10,0.006,37.803375,-122.296887,A
1405627333,10,0.006,37.803385,-122.296902,A
1405627334,10,0.006,37.803390,-122.296915,A
1405627335,10,0.006,37.803403,-122.296935,A
1405627336,10,0.006,37.803403,-122.296942,A
1405627337,10,0.007,37.803397,-122.296935,A
1405627338,10,0.006,37.803378,-122.296932,A
1405627339,10,0.006,37.803367,-122.296930,A
1405627340,10,0.005,37.803363,-122.296937,A
1405627341,10,0.005,37.803328,-122.296918,A
1405627342,10,0.006,37.803333,-122.296922,A
1405627343,10,0.006,37.803332,-122.296923,A
1405627344,10,0.007,37.803327,-122.296922,A
1405627345,10,0.007,37.803325,-122.296922,A
1405627346,10,0.006,37.803322,-122.296910,A
1405627347,10,0.006,37.803318,-122.296907,A
1405627348,10,0.006,37.803315,-122.296905,A
1405627349,10,0.006,37.803318,-122.296905,A
1405627350,10,0.005,37.803330,-122.296902,A
1405627351,10,0.005,37.803335,-122.296902,A
1405627352,10,0.006,37.803343,-122.296898,A
1405627353,10,0.005,37.803352,-122.296898,A
1405627354,10,0.006,37.803340,-122.296902,A
1405627355,10,0.005,37.803313,-122.296897,A
1405627356,10,0.005,37.803300,-122.296893,A
1405627357,10,0.006,37.803292,-122.296885,A
1405627358,10,0.006,37.803282,-122.296880,A
1405627359,10,0.006,37.803283,-122.296872,A
1405627360,10,0.006,37.803278,-122.296868,A
1405627361,10,0.006,37.803272,-122.296875,A
1405627362,10,0.006,37.803265,-122.296883,A
1405627363,10,0.006,37.803255,-122.296888,A
1405627364,10,0.006,37.803240,-122.296892,A
1405627365,10,0.005,37.803228,-122.296898,A
1405627366,10,0.005,37.803215,-122.296907,A
1405627367,10,0.006,37.803213,-122.296912,A
1405627368,10,0.007,37.803205,-122.296920,A
1405627369,10,0.006,37.803198,-122.296928,A
1405627370,10,0.006,37.803208,-122.296937,A
1405627371,10,0.005,37.803202,-122.296943,A
1405627372,10,0.006,37.803200,-122.296955,A
1405627373,10,0.006,37.803197,-122.296957,A
1405627374,10,0.006,37.803195,-122.296963,A
1405627375,10,0.007,37.803187,-122.296970,A
1405627376,10,0.007,37.803183,-122.296978,A
1405627377,10,0.006,37.803173,-122.296982,A
1405627378,10,0.006,37.803162,-122.296982,A
1405627379,10,0.006,37.803150,-122.296983,A
1405627380,10,0.006,37.803142,-122.296982,A
1405627381,10,0.007,37.803122,-122.296980,A
1405627382,10,0.006,37.803117,-122.296982,A
1405627383,10,0.006,37.803110,-122.296985,A
1405627384,10,0.006,37.803105,-122.296988,A
1405627385,10,0.005,37.803098,-122.296987,A
1405627386,10,0.006,37.803092,-122.296988,A
1405627387,10,0.006,37.803085,-122.296992,A
1405627388,10,0.006,37.803080,-122.296998,A
1405627389,10,0.006,37.803073,-122.297002,A
1405627390,10,0.007,37.803057,-122.297007,A
1405627391,10,0.006,37.803055,-122.297008,A
1405627392,10,0.006,37.803053,-122.297012,A
1405627393,10,0.007,37.803048,-122.297017,A
1405627394,10,0.006,37.803038,-122.297020,A
1405627395,10,0.006,37.803030,-122.297025,A
1405627396,10,0.006,37.803018,-122.297028,A
1405627397,10,0.006,37.803008,-122.297032,A
1405627398,10,0.014,37.802993,-122.297030,A
1405627399,10,0.020,37.802985,-122.297033,A
1405627400,10,0.009,37.802977,-122.297038,A
1405627401,10,0.006,37.802970,-122.297043,A
1405627402,10,0.006,37.802975,-122.297043,A
1405627403,10,0.006,37.802965,-122.297048,A
1405627404,10,0.007,37.802957,-122.297052,A
1405627405,10,0.007,37.802950,-122.297058,A
1405627406,10,0.005,37.802942,-122.297067,A
1405627407,10,0.005,37.802927,-122.297070,A
1405627408,10,0.005,37.802910,-122.297078,A
1405627409,10,0.007,37.802903,-122.297090,A
1405627410,10,0.007,37.802880,-122.297093,A
1405627411,10,0.006,37.802875,-122.297102,A
1405627412,10,0.006,37.802873,-122.297108,A
1405627413,10,0.005,37.802868,-122.297118,A
1405627414,10,0.006,37.802875,-122.297127,A
1405627415,10,0.006,37.802877,-122.297138,A
1405627416,10,0.006,37.802878,-122.297145,A
1405627417,10,0.005,37.802890,-122.297158,A
1405627418,10,0.006,37.802905,-122.297168,A
1405627419,10,0.006,37.802915,-122.297182,A
1405627420,10,0.006,37.802923,-122.297195,A
1405627421,10,0.006,37.802935,-122.297203,A
1405627422,10,0.006,37.802947,-122.297208,A
1405627423,10,0.006,37.802952,-122.297218,A
1405627424,10,0.007,37.802957,-122.297222,A
1405627425,10,0.006,37.802958,-122.297225,A
1405627426,10,0.005,37.802962,-122.297225,A
1405627427,10,0.006,37.802963,-122.297227,A
1405627428,10,0.006,37.802963,-122.297223,A
1405627429,10,0.006,37.802963,-122.297220,A
1405627430,10,0.007,37.802967,-122.297218,A
1405627431,10,0.006,37.802967,-122.297222,A
1405627432,10,0.006,37.802977,-122.297235,A
1405627433,10,0.006,37.802987,-122.297247,A
1405627434,10,0.007,37.802990,-122.297252,A
1405627435,10,0.007,37.802995,-122.297263,A
1405627436,10,0.006,37.802998,-122.297277,A
1405627437,10,0.007,37.802995,-122.297287,A
1405627438,10,0.006,37.802990,-122.297297,A
1405627439,10,0.006,37.802993,-122.297305,A
1405627440,10,0.007,37.803000,-122.297313,A
1405627441,10,0.007,37.803002,-122.297317,A
1405627442,10,0.006,37.803002,-122.297327,A
1405627443,10,0.006,37.802995,-122.297342,A
1405627444,10,0.006,37.802995,-122.297357,A
1405627445,10,0.007,37.802997,-122.297362,A
1405627446,10,0.007,37.803003,-122.297372,A
1405627447,10,0.006,37.803012,-122.297390,A
1405627448,10,0.006,37.803012,-122.297390,A
1405627449,10,0.006,37.803017,-122.297402,A
1405627450,10,0.006,37.803018,-122.297410,A
1405627451,10,0.007,37.803023,-122.297423,A
1405627452,10,0.007,37.803025,-122.297432,A
1405627453,10,0.007,37.803023,-122.297447,A
1405627454,10,0.007,37.803023,-122.297465,A
1405627455,10,0.007,37.803023,-122.297472,A
1405627456,10,0.007,37.803027,-122.297478,A
1405627457,10,0.007,37.803030,-122.297487,A
1405627458,10,0.007,37.803025,-122.297505,A
1405627459,10,0.007,37.803023,-122.297523,A
1405627460,10,0.007,37.803017,-122.297540,A
1405627461,10,0.006,37.803015,-122.297562,A
1405627462,10,0.006,37.803015,-122.297582,A
1405627463,10,0.006,37.803017,-122.297592,A
1405627464,10,0.006,37.803023,-122.297598,A
1405627465,10,0.006,37.803032,-122.297603,A
1405627466,10,0.006,37.803035,-122.297613,A
1405627467,10,0.006,37.803043,-122.297623,A
1405627468,10,0.006,37.803047,-122.297633,A
1405627469,10,0.006,37.803053,-122.297647,A
1405627470,10,0.006,37.803060,-122.297665,A
1405627471,10,0.007,37.803067,-122.297678,A
1405627472,10,0.007,37.803058,-122.297688,A
1405627473,10,0.006,37.803055,-122.297695,A
1405627474,10,0.006,37.803048,-122.297698,A
1405627475,10,0.006,37.803053,-122.297698,A
1405627476,10,0.006,37.803055,-122.297703,A
1405627477,10,0.006,37.803058,-122.297712,A
1405627478,10,0.006,37.803055,-122.297715,A
1405627479,10,0.006,37.803050,-122.297720,A
1405627480,10,0.006,37.803047,-122.297720,A
1405627481,10,0.006,37.803043,-122.297725,A
1405627482,10,0.006,37.803042,-122.297738,A
1405627483,10,0.006,37.803047,-122.297753,A
1405627484,10,0.006,37.803055,-122.297775,A
1405627485,10,0.006,37.803047,-122.297795,A
1405627486,10,0.006,37.803043,-122.297805,A
1405627487,10,0.006,37.803042,-122.297815,A
1405627488,10,0.007,37.803048,-122.297832,A
1405627489,10,0.006,37.803052,-122.297840,A
1405627490,10,0.006,37.803058,-122.297843,A
1405627491,10,0.006,37.803068,-122.297845,A
1405627492,10,0.006,37.803080,-122.297848,A
1405627493,10,0.006,37.803085,-122.297855,A
1405627494,10,0.007,37.803095,-122.297863,A
1405627495,10,0.007,37.803103,-122.297872,A
1405627496,10,0.006,37.803110,-122.297882,A
1405627497,10,0.006,37.803115,-122.297892,A
1405627498,10,0.006,37.803115,-122.297902,A
1405627499,10,0.005,37.803113,-122.297913,A
1405627500,10,0.006,37.803108,-122.297923,A
1405627501,10,0.006,37.803105,-122.297933,A
1405627502,10,0.006,37.803102,-122.297942,A
1405627503,10,0.006,37.803097,-122.297953,A
1405627504,10,0.006,37.803092,-122.297960,A
1405627505,10,0.006,37.803082,-122.297972,A
1405627506,10,0.007,37.803070,-122.297987,A
1405627507,10,0.008,37.803058,-122.298003,A
1405627508,10,0.007,37.803050,-122.298017,A
1405627509,10,0.006,37.803040,-122.298028,A
1405627510,10,0.006,37.803032,-122.298038,A
1405627511,10,0.007,37.803022,-122.298048,A
1405627512,10,0.007,37.803012,-122.298057,A
1405627513,10,0.007,37.803005,-122.298065,A
1405627514,10,0.006,37.803008,-122.298062,A
1405627515,10,0.006,37.803007,-122.298062,A
1405627516,10,0.007,37.803013,-122.298057,A
1405627517,10,0.008,37.803010,-122.298063,A
1405627518,10,0.007,37.803012,-122.298058,A
1405627519,10,0.007,37.803013,-122.298062,A
1405627520,10,0.007,37.803013,-122.298063,A
1405627521,10,0.007,37.803018,-122.298062,A
1405627522,10,0.007,37.803015,-122.298058,A
1405627523,10,0.007,37.803012,-122.298058,A
1405627524,10,0.007,37.803012,-122.298060,A
1405627525,10,0.007,37.803010,-122.298058,A
1405627526,10,0.007,37.803000,-122.298057,A
1405627527,10,0.007,37.803002,-122.298055,A
1405627528,10,0.006,37.803000,-122.298057,A
1405627529,10,0.005,37.803002,-122.298055,A
1405627530,10,0.006,37.803000,-122.298057,A
1405627531,10,0.006,37.802998,-122.298058,A
1405627532,10,0.007,37.802995,-122.298057,A
1405627533,10,0.006,37.802997,-122.298050,A
1405627534,10,0.006,37.802995,-122.298060,A
1405627535,10,0.007,37.802998,-122.298058,A
1405627536,10,0.007,37.802988,-122.298062,A
1405627537,10,0.006,37.802973,-122.298067,A
1405627538,10,0.006,37.802960,-122.298072,A
1405627539,10,0.006,37.802948,-122.298078,A
1405627540,10,0.006,37.802938,-122.298082,A
1405627541,10,0.005,37.802925,-122.298085,A
1405627542,10,0.006,37.802922,-122.298093,A
1405627543,10,0.007,37.802925,-122.298103,A
1405627544,10,0.007,37.802920,-122.298108,A
1405627545,10,0.006,37.802918,-122.298113,A
1405627546,10,0.006,37.802918,-122.298118,A
1405627547,10,0.006,37.802915,-122.298118,A
1405627548,10,0.006,37.802915,-122.298115,A
1405627549,10,0.006,37.802912,-122.298115,A
1405627550,10,0.006,37.802905,-122.298117,A
1405627551,10,0.006,37.802903,-122.298122,A
1405627552,10,0.006,37.802902,-122.298128,A
1405627553,10,0.006,37.802898,-122.298133,A
1405627554,10,0.006,37.802890,-122.298138,A
1405627555,10,0.006,37.802883,-122.298142,A
1405627556,10,0.006,37.802878,-122.298143,A
1405627557,10,0.006,37.802872,-122.298148,A
1405627558,10,0.007,37.802868,-122.298155,A
1405627559,10,0.007,37.802865,-122.298167,A
1405627560,10,0.006,37.802862,-122.298177,A
1405627561,10,0.006,37.802858,-122.298190,A
1405627562,10,0.006,37.802855,-122.298205,A
1405627563,10,0.006,37.802852,-122.298212,A
1405627564,10,0.006,37.802847,-122.298218,A
1405627565,10,0.006,37.802842,-122.298228,A
1405627566,10,0.006,37.802837,-122.298240,A
1405627567,10,0.006,37.802832,-122.298252,A
1405627568,10,0.006,37.802828,-122.298262,A
1405627569,10,0.006,37.802825,-122.298268,A
1405627570,10,0.005,37.802822,-122.298273,A
1405627571,10,0.006,37.802820,-122.298282,A
1405627572,10,0.007,37.802818,-122.298290,A
1405627573,10,0.006,37.802818,-122.298292,A
1405627574,10,0.006,37.802817,-122.298297,A
1405627575,10,0.006,37.802813,-122.298303,A
1405627576,10,0.007,37.802810,-122.298310,A
1405627577,10,0.006,37.802808,-122.298320,A
1405627578,10,0.007,37.802807,-122.298328,A
1405627579,10,0.007,37.802807,-122.298338,A
1405627580,10,0.006,37.802803,-122.298353,A
1405627581,10,0.006,37.802803,-122.298367,A
1405627582,10,0.006,37.802802,-122.298380,A
1405627583,10,0.006,37.802798,-122.298398,A
1405627584,10,0.006,37.802793,-122.298412,A
1405627585,10,0.006,37.802790,-122.298422,A
1405627586,10,0.007,37.802788,-122.298435,A
1405627587,10,0.006,37.802787,-122.298448,A
1405627588,10,0.006,37.802785,-122.298458,A
1405627589,10,0.006,37.802785,-122.298465,A
1405627590,10,0.005,37.802787,-122.298470,A
1405627591,10,0.005,37.802787,-122.298480,A
1405627592,10,0.006,37.802787,-122.298488,A
1405627593,10,0.005,37.802787,-122.298492,A
1405627594,10,0.006,37.802788,-122.298497,A
1405627595,10,0.007,37.802790,-122.298505,A
1405627596,10,0.006,37.802795,-122.298512,A
1405627597,10,0.006,37.802800,-122.298525,A
1405627598,10,0.006,37.802800,-122.298537,A
1405627599,10,0.007,37.802802,-122.298552,A
1405627600,10,0.007,37.802800,-122.298558,A
1405627601,10,0.007,37.802800,-122.298567,A
1405627602,10,0.006,37.802802,-122.298582,A
1405627603,10,0.006,37.802802,-122.298582,A
1405627604,10,0.006,37.802803,-122.298592,A
1405627605,10,0.006,37.802805,-122.298602,A
1405627606,10,0.007,37.802807,-122.298613,A
1405627607,10,0.007,37.802807,-122.298623,A
1405627608,10,0.008,37.802805,-122.298640,A
1405627609,10,0.008,37.802800,-122.298655,A
1405627610,10,0.007,37.802795,-122.298670,A
1405627611,10,0.006,37.802792,-122.298682,A
1405627612,10,0.007,37.802793,-122.298697,A
1405627613,10,0.007,37.802792,-122.298710,A
1405627614,10,0.007,37.802790,-122.298718,A
1405627615,10,0.008,37.802790,-122.298728,A
1405627616,10,0.008,37.802788,-122.298732,A
1405627617,10,0.008,37.802787,-122.298743,A
1405627618,10,0.007,37.802790,-122.298757,A
1405627619,10,0.007,37.802790,-122.298763,A
1405627620,10,0.007,37.802793,-122.298778,A
1405627621,10,0.007,37.802795,-122.298788,A
1405627622,10,0.007,37.802797,-122.298798,A
1405627623,10,0.006,37.802797,-122.298805,A
1405627624,10,0.006,37.802792,-122.298802,A
1405627625,10,0.007,37.802788,-122.298795,A
1405627626,10,0.007,37.802785,-122.298792,A
1405627627,10,0.006,37.802790,-122.298788,A
1405627628,10,0.007,37.802798,-122.298790,A
1405627629,10,0.007,37.802803,-122.298793,A
1405627630,10,0.007,37.802808,-122.298798,A
1405627631,10,0.008,37.802810,-122.298795,A
1405627632,10,0.008,37.802802,-122.298785,A
1405627633,10,0.007,37.802802,-122.298785,A
1405627634,10,0.007,37.802803,-122.298793,A
1405627635,10,0.006,37.802800,-122.298803,A
1405627636,10,0.006,37.802798,-122.298807,A
1405627637,10,0.008,37.802798,-122.298808,A
1405627638,10,0.007,37.802797,-122.298805,A
1405627639,10,0.006,37.802793,-122.298818,A
1405627640,10,0.007,37.802797,-122.298823,A
1405627641,10,0.007,37.802802,-122.298835,A
1405627642,10,0.007,37.802807,-122.298843,A
1405627643,10,0.006,37.802812,-122.298853,A
1405627644,10,0.007,37.802818,-122.298872,A
1405627645,10,0.007,37.802822,-122.298890,A
1405627646,10,0.007,37.802822,-122.298902,A
1405627647,10,0.007,37.802827,-122.298922,A
1405627648,10,0.006,37.802825,-122.298937,A
1405627649,10,0.006,37.802825,-122.298955,A
1405627650,10,0.007,37.802825,-122.298972,A
1405627651,10,0.007,37.802822,-122.298978,A
1405627652,10,0.006,37.802827,-122.298993,A
1405627653,10,0.006,37.802830,-122.299010,A
1405627654,10,0.007,37.802835,-122.299028,A
1405627655,10,0.006,37.802838,-122.299048,A
1405627656,10,0.006,37.802843,-122.299065,A
1405627657,10,0.007,37.802843,-122.299078,A
1405627658,10,0.006,37.802845,-122.299090,A
1405627659,10,0.006,37.802847,-122.299093,A
1405627660,10,0.006,37.802848,-122.299100,A
1405627661,10,0.006,37.802848,-122.299105,A
1405627662,10,0.007,37.802850,-122.299115,A
1405627663,10,0.007,37.802850,-122.299122,A
1405627664,10,0.007,37.802852,-122.299127,A
1405627665,10,0.006,37.802852,-122.299128,A
1405627666,10,0.007,37.802857,-122.299137,A
1405627667,10,0.006,37.802863,-122.299143,A
1405627668,10,0.006,37.802868,-122.299150,A
1405627669,10,0.007,37.802870,-122.299158,A
1405627670,10,0.006,37.802878,-122.299153,A
1405627671,10,0.007,37.802885,-122.299153,A
1405627672,10,0.007,37.802887,-122.299163,A
1405627673,10,0.006,37.802888,-122.299180,A
1405627674,10,0.006,37.802890,-122.299192,A
1405627675,10,0.006,37.802895,-122.299197,A
1405627676,10,0.007,37.802902,-122.299207,A
1405627677,10,0.007,37.802907,-122.299213,A
1405627678,10,0.007,37.802910,-122.299210,A
1405627679,10,0.007,37.802917,-122.299210,A
1405627680,10,0.007,37.802923,-122.299223,A
1405627681,10,0.007,37.802928,-122.299228,A
1405627682,10,0.006,37.802933,-122.299233,A
1405627683,10,0.006,37.802942,-122.299232,A
1405627684,10,0.006,37.802950,-122.299230,A
1405627685,10,0.006,37.802955,-122.299240,A
1405627686,10,0.006,37.802960,-122.299252,A
1405627687,10,0.006,37.802965,-122.299267,A
1405627688,10,0.006,37.802973,-122.299277,A
1405627689,10,0.006,37.802980,-122.299285,A
1405627690,10,0.006,37.802983,-122.299300,A
1405627691,10,0.006,37.802987,-122.299313,A
1405627692,10,0.006,37.802993,-122.299328,A
1405627693,10,0.005,37.803000,-122.299342,A
1405627694,10,0.006,37.803010,-122.299358,A
1405627695,10,0.006,37.803017,-122.299373,A
1405627696,10,0.006,37.803028,-122.299398,A
1405627697,10,0.006,37.803032,-122.299405,A
1405627698,10,0.006,37.803033,-122.299418,A
1405627699,10,0.006,37.803035,-122.299420,A
1405627700,10,0.007,37.803038,-122.299425,A
1405627701,10,0.008,37.803040,-122.299430,A
1405627702,10,0.007,37.803050,-122.299443,A
1405627703,10,0.006,37.803057,-122.299452,A
1405627704,10,0.006,37.803062,-122.299462,A
1405627705,10,0.006,37.803068,-122.299477,A
1405627706,10,0.006,37.803073,-122.299485,A
1405627707,10,0.006,37.803080,-122.299500,A
1405627708,10,0.006,37.803080,-122.299500,A
1405627709,10,0.007,37.803080,-122.299502,A
1405627710,10,0.007,37.803082,-122.299503,A
1405627711,10,0.007,37.803083,-122.299507,A
1405627712,10,0.006,37.803082,-122.299510,A
1405627713,10,0.007,37.803078,-122.299522,A
1405627714,10,0.006,37.803077,-122.299542,A
1405627715,10,0.006,37.803075,-122.299560,A
1405627716,10,0.006,37.803075,-122.299570,A
1405627717,10,0.006,37.803077,-122.299580,A
1405627718,10,0.006,37.803080,-122.299598,A
1405627719,10,0.006,37.803080,-122.299610,A
1405627720,10,0.007,37.803082,-122.299625,A
1405627721,10,0.006,37.803085,-122.299640,A
1405627722,10,0.006,37.803090,-122.299657,A
1405627723,10,0.006,37.803090,-122.299657,A
1405627724,10,0.006,37.803092,-122.299670,A
1405627725,10,0.006,37.803093,-122.299680,A
1405627726,10,0.006,37.803093,-122.299693,A
1405627727,10,0.006,37.803095,-122.299705,A
1405627728,10,0.006,37.803097,-122.299718,A
1405627729,10,0.006,37.803102,-122.299732,A
1405627730,10,0.007,37.803103,-122.299742,A
1405627731,10,0.006,37.803108,-122.299758,A
1405627732,10,0.007,37.803113,-122.299773,A
1405627733,10,0.006,37.803112,-122.299790,A
1405627734,10,0.007,37.803110,-122.299802,A
1405627735,10,0.007,37.803107,-122.299830,A
1405627736,10,0.006,37.803110,-122.299840,A
1405627737,10,0.006,37.803108,-122.299860,A
1405627738,10,0.006,37.803108,-122.299860,A
1405627739,10,0.006,37.803117,-122.299867,A
1405627740,10,0.006,37.803128,-122.299873,A
1405627741,10,0.006,37.803135,-122.299877,A
1405627742,10,0.006,37.803133,-122.299883,A
1405627743,10,0.006,37.803142,-122.299883,A
1405627744,10,0.006,37.803147,-122.299893,A
1405627745,10,0.006,37.803160,-122.299905,A
1405627746,10,0.006,37.803170,-122.299920,A
1405627747,10,0.006,37.803190,-122.299935,A
1405627748,10,0.007,37.803200,-122.299952,A
1405627749,10,0.007,37.803197,-122.299977,A
1405627750,10,0.006,37.803193,-122.299982,A
1405627751,10,0.007,37.803192,-122.300000,A
1405627752,10,0.007,37.803202,-122.300022,A
1405627753,10,0.007,37.803202,-122.300022,A
1405627754,10,0.007,37.803210,-122.300022,A
1405627755,10,0.006,37.803222,-122.300018,A
1405627756,10,0.006,37.803230,-122.300012,A
1405627757,10,0.006,37.803235,-122.300025,A
1405627758,10,0.006,37.803242,-122.300028,A
1405627759,10,0.006,37.803253,-122.300035,A
1405627760,10,0.006,37.803257,-122.300050,A
1405627761,10,0.007,37.803258,-122.300067,A
1405627762,10,0.007,37.803262,-122.300078,A
1405627763,10,0.006,37.803268,-122.300093,A
1405627764,10,0.006,37.803273,-122.300093,A
1405627765,10,0.006,37.803277,-122.300095,A
1405627766,10,0.006,37.803282,-122.300102,A
1405627767,10,0.006,37.803290,-122.300122,A
1405627768,10,0.006,37.803290,-122.300122,A
1405627769,10,0.006,37.803292,-122.300117,A
1405627770,10,0.006,37.803302,-122.300118,A
1405627771,10,0.006,37.803305,-122.300132,A
1405627772,10,0.006,37.803312,-122.300140,A
1405627773,10,0.007,37.803320,-122.300142,A
1405627774,10,0.007,37.803332,-122.300133,A
1405627775,10,0.007,37.803342,-122.300130,A
1405627776,10,0.006,37.803352,-122.300123,A
1405627777,10,0.007,37.803358,-122.300127,A
1405627778,10,0.007,37.803362,-122.300137,A
1405627779,10,0.007,37.803367,-122.300140,A
1405627780,10,0.006,37.803370,-122.300135,A
1405627781,10,0.006,37.803380,-122.300132,A
1405627782,10,0.006,37.803383,-122.300128,A
1405627783,10,0.007,37.803390,-122.300133,A
1405627784,10,0.007,37.803397,-122.300135,A
1405627785,10,0.007,37.803408,-122.300137,A
1405627786,10,0.006,37.803420,-122.300143,A
1405627787,10,0.005,37.803433,-122.300138,A
1405627788,10,0.006,37.803448,-122.300135,A
1405627789,10,0.006,37.803455,-122.300140,A
1405627790,10,0.006,37.803467,-122.300150,A
1405627791,10,0.006,37.803485,-122.300165,A
1405627792,10,0.006,37.803490,-122.300172,A
1405627793,10,0.007,37.803493,-122.300185,A
1405627794,10,0.007,37.803500,-122.300188,A
1405627795,10,0.007,37.803495,-122.300205,A
1405627796,10,0.007,37.803497,-122.300220,A
1405627797,10,0.006,37.803517,-122.300230,A
1405627798,10,0.006,37.803517,-122.300230,A
1405627799,10,0.007,37.803520,-122.300238,A
1405627800,10,0.006,37.803525,-122.300242,A
1405627801,10,0.006,37.803528,-122.300247,A
1405627802,10,0.006,37.803537,-122.300250,A
1405627803,10,0.007,37.803547,-122.300252,A
1405627804,10,0.006,37.803552,-122.300253,A
1405627805,10,0.007,37.803555,-122.300272,A
1405627806,10,0.007,37.803555,-122.300287,A
1405627807,10,0.023,37.803550,-122.300297,A
1405627808,10,0.006,37.803540,-122.300300,A
1405627809,10,0.006,37.803538,-122.300312,A
1405627810,10,0.006,37.803535,-122.300303,A
1405627811,10,0.007,37.803533,-122.300293,A
1405627812,10,0.007,37.803525,-122.300282,A
1405627813,10,0.006,37.803528,-122.300290,A
1405627814,10,0.006,37.803528,-122.300300,A
1405627815,10,0.007,37.803523,-122.300305,A
1405627816,10,0.007,37.803518,-122.300297,A
1405627817,10,0.006,37.803518,-122.300295,A
1405627818,10,0.007,37.803518,-122.300285,A
1405627819,10,0.007,37.803522,-122.300285,A
1405627820,10,0.007,37.803517,-122.300293,A
1405627821,10,0.006,37.803517,-122.300307,A
1405627822,10,0.007,37.803517,-122.300307,A
1405627823,10,0.008,37.803522,-122.300315,A
1405627824,10,0.008,37.803530,-122.300323,A
1405627825,10,0.007,37.803530,-122.300330,A
1405627826,10,0.007,37.803527,-122.300340,A
1405627827,10,0.007,37.803532,-122.300345,A
1405627828,10,0.007,37.803532,-122.300345,A
1405627829,10,0.007,37.803532,-122.300348,A
1405627830,10,0.007,37.803535,-122.300350,A
1405627831,10,0.007,37.803532,-122.300362,A
1405627832,10,0.007,37.803530,-122.300365,A
1405627833,10,0.007,37.803530,-122.300363,A
1405627834,10,0.007,37.803530,-122.300357,A
1405627835,10,0.007,37.803532,-122.300352,A
1405627836,10,0.007,37.803537,-122.300347,A
1405627837,10,0.007,37.803538,-122.300348,A
1405627838,10,0.006,37.803538,-122.300355,A
1405627839,10,0.007,37.803543,-122.300353,A
1405627840,10,0.008,37.803545,-122.300348,A
1405627841,10,0.007,37.803547,-122.300347,A
1405627842,10,0.006,37.803565,-122.300352,A
1405627843,10,0.007,37.803565,-122.300352,A
1405627844,10,0.008,37.803565,-122.300347,A
